"fuente","team_name","pitcher","player_id","ip","gs","gp","w","l","era","whip","fip","siera","k9","bb9","hr9","sow","k_pct","bb_pct","k_bb_diff","gb_pct","fb_pct","hr_fb_pct","pitches_per_ip","strike_pct","lob_pct","era_fip_diff","era_fip_label","reg_risk_score","reg_risk_label","stress_index","stress_label"
"2025 (sin datos 2026)","Leones de Yucatan","Jose Gabriel Torres",829258,31,5,12,0,0,3.48,1.45,3.3758064516129,4.74,5.23,2.9,0.29,1.8,13.1,7.3,5.8,50.7,49.3,2.8,16.03,0.64,0,0.1,"✓ ERA y FIP alineados",36.2,"↘ Ligeramente bajo promedio",21.8,"🟢 Bajo"
"2025 (sin datos 2026)","Leones de Yucatan","Raúl Alcántara",593417,21.1,5,5,0,1,7.17,1.55,3.67132701421801,4.75,5.48,3.38,0.42,1.63,13.8,8.5,5.3,39.1,60.9,3.6,16.13,0.65,NA,3.5,"📈 Unlucky — va a mejorar",74.7,"↗ Ligeramente sobre promedio",35.9,"🟢 Bajo"
"2026","Leones de Yucatan","Yohander Méndez",622795,20.2,5,7,0,3,9.58,1.98,4.33811881188119,3.36,10.45,4.79,1.31,2.18,23.3,10.7,12.6,37.1,62.9,13.6,20.13,0.6,NA,5.24,"📈 Unlucky — va a mejorar",99.8,"⚠️ ERA alto — candidato a mejorar",59,"🟡 Moderado"
"2026","Leones de Yucatan","Jared Wetherbee",695244,18,5,5,1,1,5,1.61,2.26111111111111,3.4,8.5,3,0,2.83,21,7.4,13.6,54.5,45.5,0,17.39,0.64,NA,2.74,"📈 Unlucky — va a mejorar",52.1,"✓ Estable",31.8,"🟢 Bajo"
"2025 (sin datos 2026)","Leones de Yucatan","Jimmy Endersby",684544,23,4,7,2,1,4.7,1.57,3.84565217391304,3.95,7.83,3.91,0.78,2,19.2,9.6,9.6,50,50,8.3,18.87,0.61,100,0.85,"📈 Unlucky — va a mejorar",49,"✓ Estable",35.2,"🟢 Bajo"
"2025 (sin datos 2026)","Leones de Yucatan","Aaron Fletcher",667465,21,4,13,0,3,10.29,2.43,5.34047619047619,5.32,5.57,4.71,1.29,1.18,11,9.3,1.7,78,22,27.3,20.14,0.6,41.7,4.95,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",49.4,"🟢 Bajo"
"2026","Leones de Yucatan","Duane Underwood Jr.",621249,6.2,2,3,0,0,6.75,2.25,4.9241935483871,6.81,2.7,6.75,0,0.4,5.9,14.7,-8.8,64.7,35.3,0,20.25,0.64,NA,1.83,"📈 Unlucky — va a mejorar",70.3,"↗ Ligeramente sobre promedio",58,"🟡 Moderado"
"2026","Leones de Yucatan","Dalton Rodriguez",631229,23.1,1,15,0,0,3.09,1.41,3.27987012987013,3.83,7.71,3.86,0.39,2,20.2,10.1,10.1,46.5,53.5,4.3,16.33,0.63,70,-0.19,"✓ ERA y FIP alineados",32.2,"↘ Ligeramente bajo promedio",29,"🟢 Bajo"
"2026","Leones de Yucatan","Erubiel Armenta",692068,7,1,8,0,0,1.29,0.86,0.721428571428572,-2.02,20.57,6.43,0,3.2,59.3,18.5,40.8,60,40,0,18.43,0.6,100,0.57,"↗ Ligeramente unlucky",13.4,"⚠️ ERA bajo — riesgo regresión",38.6,"🟢 Bajo"
"2025 (sin datos 2026)","Leones de Yucatan","Jonatan Bernal",685763,5,1,3,0,0,3.6,1.8,2.15,3.78,7.2,1.8,0,4,16.7,4.2,12.5,27.3,72.7,0,19.8,0.62,100,1.45,"📈 Unlucky — va a mejorar",37.5,"↘ Ligeramente bajo promedio",14.4,"🟢 Bajo"
"2025 (sin datos 2026)","Leones de Yucatan","Hector Perez",832572,35.2,0,38,3,2,6.06,1.63,4.37159090909091,4.31,8.58,6.06,0.76,1.42,19.9,14,5.9,58.6,41.4,10.3,18.42,0.58,45.5,1.69,"📈 Unlucky — va a mejorar",63.1,"↗ Ligeramente sobre promedio",47.8,"🟢 Bajo"
"2025 (sin datos 2026)","Leones de Yucatan","Hazahel Quijada",663453,31,0,28,0,0,4.35,1.55,3.95645161290323,4.4,8.71,6.97,0.29,1.25,21.4,17.1,4.3,67.9,32.1,5.6,18.77,0.57,60,0.39,"↗ Ligeramente unlucky",45.3,"✓ Estable",46.2,"🟢 Bajo"
"2026","Leones de Yucatan","Ricardo Rodríguez",600965,27,0,28,0,3,3,1.33,2.70555555555556,2.51,9.33,2,0.67,4.67,24.8,5.3,19.5,61.2,38.8,10.5,15.52,0.67,100,0.29,"↗ Ligeramente unlucky",31.2,"↘ Ligeramente bajo promedio",22,"🟢 Bajo"
"2026","Leones de Yucatan","Miguel Castro",612434,26.1,0,26,1,3,4.1,1.29,2.46034482758621,2.6,9.91,3.08,0.34,3.22,26.1,8.1,18,48.9,51.1,4.2,15.84,0.66,50,1.64,"📈 Unlucky — va a mejorar",42.7,"✓ Estable",23.6,"🟢 Bajo"
"2026","Leones de Yucatan","Jose Alvarez",501625,25.2,0,28,1,2,3.51,1.17,4.10238095238095,4.46,4.21,1.05,1.05,4,11.9,3,8.9,60.3,39.7,13,13.09,0.7,57.1,-0.59,"↘ Ligeramente lucky",36.6,"↘ Ligeramente bajo promedio",22,"🟢 Bajo"
"2026","Leones de Yucatan","Colten Brewer",605155,25.1,0,24,2,1,2.84,1.34,4.10617529880478,3.99,6.39,2.49,1.07,2.57,17.1,6.7,10.4,61.5,38.5,15,15.51,0.67,50,-1.27,"📉 Lucky — riesgo regresión",29.6,"↘ Ligeramente bajo promedio",31,"🟢 Bajo"
"2025 (sin datos 2026)","Leones de Yucatan","Joe Corbett",663782,21.1,0,23,2,1,4.64,1.31,4.42962085308057,2.77,9.7,2.95,1.69,3.29,24.7,7.5,17.2,38.5,61.5,16.7,16.22,0.67,71.4,0.21,"✓ ERA y FIP alineados",48.3,"✓ Estable",43,"🟢 Bajo"
"2025 (sin datos 2026)","Leones de Yucatan","Tanner Kiest",641750,18.2,0,23,0,0,4.82,1.71,3.58956043956044,2.91,13.5,8.2,0.48,1.65,31.1,18.9,12.2,50,50,7.7,22.61,0.55,40,1.23,"📈 Unlucky — va a mejorar",50.2,"✓ Estable",56.4,"🟡 Moderado"
"2026","Leones de Yucatan","Eury Ramos",660756,18,0,20,1,0,4,1.28,3.70555555555556,3.25,8.5,3,1,2.83,22.1,7.8,14.3,72.2,27.8,20,15.72,0.65,87.5,0.29,"↗ Ligeramente unlucky",41.7,"✓ Estable",33,"🟢 Bajo"
"2026","Leones de Yucatan","Jake Sanchez",644425,17.2,0,21,1,0,1.02,0.74,1.63837209302326,2.36,8.15,1.02,0,8,24.2,3,21.2,54.1,45.9,0,14.77,0.66,64.3,-0.62,"↘ Ligeramente lucky",10.6,"⚠️ ERA bajo — riesgo regresión",6.1,"🟢 Bajo"
"2026","Leones de Yucatan","Angel Perdomo",622780,17.1,0,17,0,2,2.6,1.04,2.03888888888889,1.15,12.98,3.12,0.52,4.17,34.7,8.3,26.4,44.4,55.6,6.7,17.02,0.64,100,0.56,"↗ Ligeramente unlucky",27.1,"↘ Ligeramente bajo promedio",26.5,"🟢 Bajo"
"2026","Leones de Yucatan","Irving Vazquez",802744,14.2,0,7,0,0,5.52,1.7,4.62887323943662,4.07,7.98,4.3,1.23,1.86,18.8,10.1,8.7,41.9,58.1,11.1,18.48,0.62,NA,0.89,"📈 Unlucky — va a mejorar",57.5,"✓ Estable",44.2,"🟢 Bajo"
"2026","Leones de Yucatan","Pedro Garcia",690345,11,0,13,0,1,8.18,2.09,7.24090909090909,3.8,9,4.09,3.27,2.2,19.6,8.9,10.7,42.9,57.1,33.3,19.36,0.62,62.5,0.94,"📈 Unlucky — va a mejorar",85.2,"⚠️ ERA alto — candidato a mejorar",73.6,"🔴 Alto — bullpen expuesto"
"2025 (sin datos 2026)","Leones de Yucatan","Yapson Gomez",642857,10,0,10,1,1,8.1,1.8,5.25,6.38,1.8,3.6,0.9,0.5,4.3,8.5,-4.2,57.7,42.3,9.1,15.3,0.65,50,2.85,"📈 Unlucky — va a mejorar",84.4,"⚠️ ERA alto — candidato a mejorar",35.1,"🟢 Bajo"
"2025 (sin datos 2026)","Leones de Yucatan","Jose Luna",682779,9,0,11,0,0,4,1.33,6.48333333333333,6.55,5,9,1,0.56,13.2,23.7,-10.5,42.9,57.1,8.3,16.44,0.54,33.3,-2.48,"📉 Lucky — riesgo regresión",41.7,"✓ Estable",69,"🟡 Moderado"
"2025 (sin datos 2026)","Leones de Yucatan","Jake Miednik",681533,9,0,9,0,1,4,1.78,4.03888888888889,5.05,8,8,0,1,18.6,18.6,0,52.6,47.4,0,19,0.57,75,-0.04,"✓ ERA y FIP alineados",41.7,"✓ Estable",48,"🟢 Bajo"
"2025 (sin datos 2026)","Leones de Yucatan","Adrian Hernandez",681753,9,0,8,0,0,5,1.67,4.37222222222222,3.73,10,6,1,1.67,23.3,14,9.3,68.8,31.2,20,17.33,0.55,80,0.63,"↗ Ligeramente unlucky",52.1,"✓ Estable",51,"🟡 Moderado"
"2026","Leones de Yucatan","Anthony Gose",543238,7.2,0,6,0,0,0,0.26,-1.01666666666667,-4.47,17.61,0,0,NA,62.5,0,62.5,71.4,28.6,0,14.22,0.72,100,1.02,"📈 Unlucky — va a mejorar",0,"⚠️ ERA bajo — riesgo regresión",0,"🟢 Bajo"
"2025 (sin datos 2026)","Leones de Yucatan","Ryan Sherriff",595411,5,0,6,0,1,3.6,1.8,4.55,5.57,7.2,9,0,0.8,18.2,22.7,-4.5,66.7,33.3,0,18.4,0.55,100,-0.95,"📉 Lucky — riesgo regresión",37.5,"↘ Ligeramente bajo promedio",54,"🟡 Moderado"
"2026","Olmecas de Tabasco","Evan Grills",592361,52,12,12,3,3,7.27,1.65,4.07307692307692,3.8,7.1,2.25,1.21,3.15,17.4,5.5,11.9,40.7,59.3,10.9,16.83,0.69,NA,3.2,"📈 Unlucky — va a mejorar",75.7,"⚠️ ERA alto — candidato a mejorar",40.1,"🟢 Bajo"
"2026","Olmecas de Tabasco","Tyler Danish",641501,60,11,11,3,0,3.75,1.32,3.43333333333333,3.87,6.3,1.8,0.75,3.5,16.5,4.7,11.8,64.3,35.7,10.9,15.42,0.66,NA,0.32,"↗ Ligeramente unlucky",39.1,"↘ Ligeramente bajo promedio",22.4,"🟢 Bajo"
"2025 (sin datos 2026)","Olmecas de Tabasco","Joe Van Meter",595018,52,11,11,3,5,6.06,1.5,3.57307692307692,3.9,7.27,3.12,0.69,2.33,18.4,7.9,10.5,51,49,7.8,16.69,0.65,NA,2.49,"📈 Unlucky — va a mejorar",63.1,"↗ Ligeramente sobre promedio",34.7,"🟢 Bajo"
"2026","Olmecas de Tabasco","Jeremy Rhoades",656889,51,11,11,5,3,4.06,1.24,4.62058823529412,4.53,6.35,4.06,1.06,1.57,16.4,10.5,5.9,44.4,55.6,9.2,17.33,0.59,NA,-0.56,"↘ Ligeramente lucky",42.3,"✓ Estable",46.5,"🟢 Bajo"
"2026","Olmecas de Tabasco","Austin Warner",677369,39.2,8,8,7,0,2.27,1.13,3.15,3.72,7.03,2.72,0.45,2.58,19.1,7.4,11.7,49.4,50.6,4.7,15.76,0.64,NA,-0.88,"📉 Lucky — riesgo regresión",23.6,"⚠️ ERA bajo — riesgo regresión",27.4,"🟢 Bajo"
"2026","Olmecas de Tabasco","Jacob Nix",656798,20,5,5,1,3,4.05,1.45,2.3,2.25,10.8,2.7,0.45,4,27.3,6.8,20.5,61.3,38.7,8.3,17.65,0.65,NA,1.75,"📈 Unlucky — va a mejorar",42.2,"✓ Estable",33.9,"🟢 Bajo"
"2025 (sin datos 2026)","Olmecas de Tabasco","Ian Kahaloa",663447,20,4,5,2,1,3.15,1.05,3.35,3.9,6.75,3.15,0.45,2.14,19,8.9,10.1,47.6,52.4,4.5,14.9,0.64,NA,-0.2,"✓ ERA y FIP alineados",32.8,"↘ Ligeramente bajo promedio",29.3,"🟢 Bajo"
"2026","Olmecas de Tabasco","Luis Cessa",570666,15,4,7,0,1,8.4,2.2,5.28333333333333,5.35,5.4,4.8,1.2,1.13,11.5,10.3,1.2,61.1,38.9,14.3,20.87,0.59,NA,3.12,"📈 Unlucky — va a mejorar",87.5,"⚠️ ERA alto — candidato a mejorar",59.5,"🟡 Moderado"
"2025 (sin datos 2026)","Olmecas de Tabasco","Grant Gambrell",669183,10.1,4,4,0,3,15.68,3,8.10049504950495,4.42,8.71,5.23,3.48,1.67,16.7,10,6.7,68.4,31.6,66.7,20.32,0.58,NA,7.58,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",100,"🔴 Alto — bullpen expuesto"
"2026","Olmecas de Tabasco","Raul Carrillo",585132,28,3,15,2,2,5.79,1.82,4.25714285714286,3.98,6.75,2.25,1.29,3,16.3,5.4,10.9,66.1,33.9,21.1,16,0.64,50,1.53,"📈 Unlucky — va a mejorar",60.3,"↗ Ligeramente sobre promedio",32.9,"🟢 Bajo"
"2026","Olmecas de Tabasco","Yoennis Yera",661265,19.1,3,8,1,0,3.72,1.66,5.0348167539267,2.52,10.24,2.33,2.33,4.4,25,5.7,19.3,44.1,55.9,26.3,18,0.68,0,-1.31,"📉 Lucky — riesgo regresión",38.8,"↘ Ligeramente bajo promedio",48.9,"🟢 Bajo"
"2025 (sin datos 2026)","Olmecas de Tabasco","Norwith Gudiño",660508,42.2,0,44,3,3,4.01,1.36,2.84194312796209,2.02,12.45,4.64,0.63,2.68,31.9,11.9,20,64.7,35.3,12.5,17.2,0.65,61.9,1.17,"📈 Unlucky — va a mejorar",41.8,"✓ Estable",37.3,"🟢 Bajo"
"2025 (sin datos 2026)","Olmecas de Tabasco","José Manuel Fernández",622774,30.2,0,35,2,5,6.16,1.43,6.29569536423841,3.92,7.92,4.4,2.35,1.8,20.5,11.4,9.1,37.3,62.7,21.6,17.77,0.59,30.8,-0.14,"✓ ERA y FIP alineados",64.2,"↗ Ligeramente sobre promedio",61.7,"🟡 Moderado"
"2026","Olmecas de Tabasco","Jimmy Cordero",622772,28.1,0,27,1,2,2.86,1.06,0.943594306049822,1,11.75,1.27,0,9.25,32.5,3.5,29,48.9,51.1,0,15.21,0.68,83.3,1.92,"📈 Unlucky — va a mejorar",29.8,"↘ Ligeramente bajo promedio",7.6,"🟢 Bajo"
"2026","Olmecas de Tabasco","Alexandro Tovalin",700071,27.1,0,32,2,0,2.3,0.99,2.30129151291513,2.82,7.9,1.32,0.33,6,22,3.7,18.3,57.1,42.9,4.2,14.3,0.69,73.3,0,"✓ ERA y FIP alineados",24,"⚠️ ERA bajo — riesgo regresión",12.9,"🟢 Bajo"
"2026","Olmecas de Tabasco","Nolan Blackwood",670154,27.1,0,32,2,1,2.63,1.35,2.26439114391144,3.45,7.9,2.63,0,3,20.3,6.8,13.5,67.3,32.7,0,15.07,0.69,61.1,0.37,"↗ Ligeramente unlucky",27.4,"↘ Ligeramente bajo promedio",15.8,"🟢 Bajo"
"2026","Olmecas de Tabasco","Jose Samayoa",643518,26.2,0,16,1,0,2.36,1.16,3.83702290076336,4.24,6.41,3.38,0.67,1.9,17.1,9,8.1,35,65,5.1,16.35,0.63,85.7,-1.48,"📉 Lucky — riesgo regresión",24.6,"⚠️ ERA bajo — riesgo regresión",30.3,"🟢 Bajo"
"2026","Olmecas de Tabasco","Chavez Fernander",681501,24,0,26,2,2,4.5,1.33,3.275,3.02,9.38,3.38,0.75,2.78,24,8.7,15.3,36.2,63.8,6.7,16.88,0.67,90.9,1.23,"📈 Unlucky — va a mejorar",46.9,"✓ Estable",31.5,"🟢 Bajo"
"2026","Olmecas de Tabasco","Oddy Nunez",664573,17.2,0,22,1,0,2.55,1.19,4.13837209302326,5.47,3.57,3.06,0.51,1.17,9.3,8,1.3,66.7,33.3,6.7,15.91,0.67,66.7,-1.59,"📉 Lucky — riesgo regresión",26.6,"↘ Ligeramente bajo promedio",26,"🟢 Bajo"
"2025 (sin datos 2026)","Olmecas de Tabasco","Kevin Ribon",691714,15.2,0,14,0,1,2.87,1.4,3.93947368421053,4.57,6.32,4.02,0.57,1.57,15.9,10.1,5.8,51.5,48.5,6.2,20.04,0.59,40,-1.07,"📉 Lucky — riesgo regresión",29.9,"↘ Ligeramente bajo promedio",32.7,"🟢 Bajo"
"2025 (sin datos 2026)","Olmecas de Tabasco","Keury Mella",622492,15.1,0,19,0,4,8.8,1.63,4.20960264900662,4.69,7.04,5.28,0.59,1.33,16.9,12.7,4.2,53.1,46.9,6.7,19.3,0.57,50,4.59,"📈 Unlucky — va a mejorar",91.7,"⚠️ ERA alto — candidato a mejorar",40.5,"🟢 Bajo"
"2026","Olmecas de Tabasco","Carlos Vazquez",570664,14.2,0,17,3,0,2.45,1.09,1.88239436619718,2.2,11.05,3.68,0,3,29.5,9.8,19.7,29.2,70.8,0,15.82,0.63,50,0.57,"↗ Ligeramente unlucky",25.5,"↘ Ligeramente bajo promedio",22.1,"🟢 Bajo"
"2026","Olmecas de Tabasco","Juan Macias",667910,11,0,7,0,1,4.09,0.91,5.87727272727273,5.65,3.27,3.27,1.64,1,8.7,8.7,0,40,60,11.1,15.45,0.64,100,-1.79,"📉 Lucky — riesgo regresión",42.6,"✓ Estable",44.2,"🟢 Bajo"
"2026","Olmecas de Tabasco","Keone Kela",605309,10.1,0,11,1,2,4.35,1.65,3.74405940594059,4.74,7.84,6.97,0,1.13,19.6,17.4,2.2,60,40,0,18.97,0.57,NA,0.61,"↗ Ligeramente unlucky",45.3,"✓ Estable",41.8,"🟢 Bajo"
"2025 (sin datos 2026)","Olmecas de Tabasco","Luis Ledo",644396,7.2,0,9,0,0,5.87,1.57,4.4,3.51,9.39,4.7,1.17,2,22.9,11.4,11.5,26.7,73.3,9.1,18.52,0.58,50,1.47,"📈 Unlucky — va a mejorar",61.1,"↗ Ligeramente sobre promedio",45.8,"🟢 Bajo"
"2025 (sin datos 2026)","Olmecas de Tabasco","Bubby Rossman",657745,7.1,0,9,0,0,8.59,2.18,7.51619718309859,5.58,11.05,14.73,1.23,0.75,24.3,32.4,-8.1,36.4,63.6,14.3,24.41,0.46,NA,1.07,"📈 Unlucky — va a mejorar",89.5,"⚠️ ERA alto — candidato a mejorar",100,"🔴 Alto — bullpen expuesto"
"2026","Olmecas de Tabasco","Fernando Salas",477569,6,0,7,0,1,9,1.83,4.15,3.5,7.5,1.5,1.5,5,17.9,3.6,14.3,25,75,11.1,16.17,0.63,NA,4.85,"📈 Unlucky — va a mejorar",93.8,"⚠️ ERA alto — candidato a mejorar",31.5,"🟢 Bajo"
"2025 (sin datos 2026)","Olmecas de Tabasco","Alan Valdez",815052,5.2,0,5,0,0,4.76,1.76,3.34230769230769,4.91,6.35,4.76,0,1.33,14.3,10.7,3.6,76.9,23.1,0,18.88,0.55,66.7,1.42,"📈 Unlucky — va a mejorar",49.6,"✓ Estable",28.6,"🟢 Bajo"
"2026","Olmecas de Tabasco","Ozzie Mendez",510552,5,0,7,0,0,7.2,2.8,5.55,4.29,9,5.4,1.8,1.67,17.9,10.7,7.2,50,50,25,19.6,0.59,16.7,1.65,"📈 Unlucky — va a mejorar",75,"⚠️ ERA alto — candidato a mejorar",59.4,"🟡 Moderado"
"2025 (sin datos 2026)","Pericos de Puebla","Angel Sánchez",605795,66.1,14,14,8,4,4.88,1.43,3.27102874432678,3.72,6.92,2.04,0.68,3.4,17.7,5.2,12.5,63.8,36.2,10,15.33,0.64,NA,1.61,"📈 Unlucky — va a mejorar",50.8,"✓ Estable",28.1,"🟢 Bajo"
"2026","Pericos de Puebla","Antonio Santos",665733,57.2,12,12,6,1,3.59,1.11,3.30734265734266,3.56,6.87,2.34,0.62,2.93,19.5,6.6,12.9,47,53,6.6,14.93,0.62,NA,0.28,"↗ Ligeramente unlucky",37.4,"↘ Ligeramente bajo promedio",28.7,"🟢 Bajo"
"2026","Pericos de Puebla","Fernando Lozano",683138,42.1,11,11,3,2,6.17,1.72,5.83408551068884,5.99,3.61,4.89,1.28,0.74,8.8,11.9,-3.1,58.8,41.2,14.3,17.62,0.59,NA,0.34,"↗ Ligeramente unlucky",64.3,"↗ Ligeramente sobre promedio",60.7,"🟡 Moderado"
"2026","Pericos de Puebla","Vladimir Gutierrez",661269,52.1,10,10,3,5,3.96,1.26,2.38224568138196,2.72,8.6,1.2,0.52,7.14,22.2,3.1,19.1,58.1,41.9,6.8,15.23,0.67,NA,1.58,"📈 Unlucky — va a mejorar",41.2,"✓ Estable",17.1,"🟢 Bajo"
"2025 (sin datos 2026)","Pericos de Puebla","Victor Vargas",678660,48.1,9,20,1,4,6.7,1.74,4.37661122661123,4.38,7.26,4.47,0.93,1.63,17.3,10.6,6.7,54.7,45.3,11.6,16.84,0.59,100,2.32,"📈 Unlucky — va a mejorar",69.8,"↗ Ligeramente sobre promedio",41.9,"🟢 Bajo"
"2026","Pericos de Puebla","Jose E. Martinez",672866,42.2,9,13,1,3,5.48,1.73,4.99834123222749,5.12,4.43,2.95,1.27,1.5,10.8,7.2,3.6,56.2,43.8,14.3,16.69,0.63,NA,0.48,"↗ Ligeramente unlucky",57.1,"✓ Estable",42.6,"🟢 Bajo"
"2025 (sin datos 2026)","Pericos de Puebla","Luis De Avila",678752,30,8,8,0,3,6.3,1.8,4.65,4.86,6.3,4.8,0.9,1.31,15.1,11.5,3.6,63.3,36.7,13.6,17.63,0.62,NA,1.65,"📈 Unlucky — va a mejorar",65.6,"↗ Ligeramente sobre promedio",55,"🟡 Moderado"
"2026","Pericos de Puebla","Cleiverth Perez",672558,8.1,3,3,0,2,7.56,3,4.75493827160494,6.97,1.08,5.4,0,0.2,2.1,10.4,-8.3,68.2,31.8,0,20.76,0.57,NA,2.81,"📈 Unlucky — va a mejorar",78.8,"⚠️ ERA alto — candidato a mejorar",52.8,"🟡 Moderado"
"2026","Pericos de Puebla","Landen Bourassa",690769,7.2,2,2,1,0,7.04,1.57,4.81666666666667,1.79,11.74,2.35,2.35,5,29.4,5.9,23.5,66.7,33.3,50,15.78,0.7,NA,2.22,"📈 Unlucky — va a mejorar",73.3,"↗ Ligeramente sobre promedio",63.2,"🟡 Moderado"
"2026","Pericos de Puebla","Yoimer Camacho",542467,16.1,1,19,1,2,9.37,1.96,6.31770186335404,4.78,6.06,3.86,2.2,1.57,13.9,8.9,5,47.1,52.9,22.2,18.55,0.6,66.7,3.05,"📈 Unlucky — va a mejorar",97.6,"⚠️ ERA alto — candidato a mejorar",56.2,"🟡 Moderado"
"2025 (sin datos 2026)","Pericos de Puebla","Claudio Custodio",593468,14,1,18,0,4,10.29,2,2.79285714285714,4.09,8.36,4.5,0,1.86,18.6,10,8.6,62.1,37.9,0,18.71,0.6,66.7,7.5,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",27,"🟢 Bajo"
"2026","Pericos de Puebla","Cristian Hernandez",678707,7.1,1,8,0,0,6.14,2.05,7.51619718309859,6.13,2.45,3.68,2.45,0.67,5.6,8.3,-2.7,47.4,52.6,20,19.23,0.62,80,-1.38,"📉 Lucky — riesgo regresión",64,"↗ Ligeramente sobre promedio",58.8,"🟡 Moderado"
"2025 (sin datos 2026)","Pericos de Puebla","Edgar Santana",650828,41,0,51,2,1,3.95,1.54,3.44268292682927,5.1,4.39,2.85,0.22,1.54,10.8,7,3.8,52,48,2.1,15.37,0.61,63.3,0.51,"↗ Ligeramente unlucky",41.1,"✓ Estable",20.4,"🟢 Bajo"
"2026","Pericos de Puebla","Liarvis Breto",620978,32.1,0,33,2,2,2.23,1.05,2.46464174454829,1.96,10.86,2.78,0.56,3.9,29.5,7.6,21.9,65.5,34.5,10,15.53,0.64,60,-0.23,"✓ ERA y FIP alineados",23.2,"⚠️ ERA bajo — riesgo regresión",25.1,"🟢 Bajo"
"2026","Pericos de Puebla","Emailin Montilla",692983,31.2,0,34,1,1,4.55,1.45,2.15641025641026,1.99,11.08,1.99,0.57,5.57,27.7,5,22.7,56.4,43.6,8.3,18.92,0.66,44.4,2.39,"📈 Unlucky — va a mejorar",47.4,"✓ Estable",20.5,"🟢 Bajo"
"2025 (sin datos 2026)","Pericos de Puebla","Cristian Alvarado",800079,29.2,0,31,3,2,6.07,1.89,5.88972602739726,4.89,6.07,4.25,1.82,1.43,13.8,9.7,4.1,35.3,64.7,13.6,17.83,0.65,58.1,0.18,"✓ ERA y FIP alineados",63.2,"↗ Ligeramente sobre promedio",52.8,"🟡 Moderado"
"2025 (sin datos 2026)","Pericos de Puebla","Domingo Jimenez",650492,29.2,0,34,1,0,7.58,1.85,6.33493150684932,4.48,9.1,7.58,1.82,1.2,21.3,17.7,3.6,36.4,63.6,17.1,19.35,0.57,46.2,1.25,"📈 Unlucky — va a mejorar",79,"⚠️ ERA alto — candidato a mejorar",72.8,"🔴 Alto — bullpen expuesto"
"2025 (sin datos 2026)","Pericos de Puebla","Joe Jones",691839,28.2,0,30,0,0,8.16,2.13,7.05070921985816,5.68,6.28,7.53,1.88,0.83,13.3,16,-2.7,60,40,23.1,19.43,0.57,60,1.11,"📈 Unlucky — va a mejorar",85,"⚠️ ERA alto — candidato a mejorar",73.4,"🔴 Alto — bullpen expuesto"
"2026","Pericos de Puebla","Francis Peguero",677868,22.1,0,24,3,3,6.04,1.66,5.0052036199095,5.56,4.84,5.24,0.81,0.92,11.8,12.7,-0.9,55.8,44.2,8.7,17.64,0.63,25,1.03,"📈 Unlucky — va a mejorar",62.9,"↗ Ligeramente sobre promedio",43.6,"🟢 Bajo"
"2026","Pericos de Puebla","Edgar Torres",664475,22,0,28,2,1,6.14,1.36,7.55909090909091,3.47,7.77,2.45,3.68,3.17,19.8,6.2,13.6,76.1,23.9,81.8,15.82,0.69,69.7,-1.42,"📉 Lucky — riesgo regresión",64,"↗ Ligeramente sobre promedio",69.9,"🟡 Moderado"
"2025 (sin datos 2026)","Pericos de Puebla","Jose Pina",473240,22,0,21,1,1,8.18,2.14,3.74090909090909,3.96,8.18,3.68,0.82,2.22,18.2,8.2,10,50,50,9.5,18.05,0.63,66.7,4.44,"📈 Unlucky — va a mejorar",85.2,"⚠️ ERA alto — candidato a mejorar",34.4,"🟢 Bajo"
"2025 (sin datos 2026)","Pericos de Puebla","Williams Jerez",605301,21.1,0,22,3,1,3.8,1.31,4.19265402843602,4.19,7.17,4.22,0.84,1.7,18.7,11,7.7,45.7,54.3,8,15.52,0.61,73.7,-0.39,"↘ Ligeramente lucky",39.6,"↘ Ligeramente bajo promedio",37.9,"🟢 Bajo"
"2025 (sin datos 2026)","Pericos de Puebla","Sam Clay",621348,20,0,25,1,0,6.3,2.15,5,3.81,8.1,3.15,1.8,2.57,18.4,7.1,11.3,54.1,45.9,23.5,18.95,0.65,45.5,1.3,"📈 Unlucky — va a mejorar",65.6,"↗ Ligeramente sobre promedio",45.9,"🟢 Bajo"
"2026","Pericos de Puebla","Hunter McMahon",684937,18.1,0,19,0,1,5.89,1.53,2.70801104972376,2.77,10.31,3.44,0.49,3,25.3,8.4,16.9,37.5,62.5,5,17.4,0.6,100,3.18,"📈 Unlucky — va a mejorar",61.4,"↗ Ligeramente sobre promedio",28,"🟢 Bajo"
"2025 (sin datos 2026)","Pericos de Puebla","Charlie Hasty",820829,16.2,0,21,0,0,9.72,2.1,5.86604938271605,5.15,5.94,4.86,1.62,1.22,12.8,10.5,2.3,36.8,63.2,12.5,17.4,0.61,36.4,3.85,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",53.5,"🟡 Moderado"
"2026","Pericos de Puebla","Tiago Da Silva",547921,15,0,15,0,3,9,1.73,6.81666666666667,3.77,8.4,3.6,3,2.33,19.4,8.3,11.1,48.4,51.6,31.2,18.4,0.64,91.7,2.18,"📈 Unlucky — va a mejorar",93.8,"⚠️ ERA alto — candidato a mejorar",66.6,"🟡 Moderado"
